date,quantity_sold,product_name,day_of_week,month,is_weekend,season,lag_7,lag_14,rolling_mean_7
2026-06-24,1,Veggie Supreme,2,6,0,2,1.0,3.0,1.7142857142857142
2026-06-25,3,Veggie Supreme,3,6,0,2,1.0,2.0,1.7142857142857142
2026-06-26,6,Veggie Supreme,4,6,0,2,0.0,3.0,2.0
2026-06-27,2,Veggie Supreme,5,6,1,2,4.0,2.0,2.857142857142857
2026-06-28,5,Veggie Supreme,6,6,1,2,3.0,6.0,2.5714285714285716
2026-06-29,5,Veggie Supreme,0,6,0,2,2.0,2.0,2.857142857142857
2026-06-30,2,Veggie Supreme,1,6,0,2,1.0,2.0,3.2857142857142856
2026-07-01,7,Veggie Supreme,2,7,0,2,1.0,1.0,3.4285714285714284
2026-07-02,0,Veggie Supreme,3,7,0,2,3.0,1.0,4.285714285714286
2026-07-03,15,Veggie Supreme,4,7,0,2,6.0,0.0,3.857142857142857
2026-07-04,2,Veggie Supreme,5,7,1,2,2.0,4.0,5.142857142857143
2026-07-05,0,Veggie Supreme,6,7,1,2,5.0,3.0,5.142857142857143
2026-07-06,5,Veggie Supreme,0,7,0,2,5.0,2.0,4.428571428571429
2026-07-07,2,Veggie Supreme,1,7,0,2,2.0,1.0,4.428571428571429
2026-07-08,2,Veggie Supreme,2,7,0,2,7.0,1.0,4.428571428571429
